date,departure_date,days_until_departure,fare_class,price,competitor_price,fuel_price_index,capacity,bookings,day_of_week,month,is_weekend,is_holiday
2024-07-20,2024-09-01,43,Economy,398.41,398.26,73.33,180,80,6,9,1,0
2024-07-30,2024-09-01,33,Economy,429.65,416.99,78.44,180,90,6,9,1,0
2024-08-10,2024-09-01,22,Economy,436.24,355.68,84.21,180,97,6,9,1,0
2024-08-12,2024-09-01,20,Economy,468.45,365.44,71.31,180,108,6,9,1,0
2024-03-14,2024-09-03,173,Economy,248.12,321.32,75.32,180,7,1,9,0,0
2024-03-18,2024-09-03,169,Economy,253.64,205.85,86.34,180,4,1,9,0,0
2024-03-22,2024-09-03,165,Economy,275.76,268.32,91.95,180,12,1,9,0,0
2024-03-30,2024-09-03,157,Economy,261.36,242.19,82.53,180,6,1,9,0,0
2024-04-08,2024-09-03,148,Economy,272.71,322.95,80.85,180,14,1,9,0,0
2024-04-10,2024-09-03,146,Economy,311.94,293.62,84.35,180,14,1,9,0,0
2024-04-23,2024-09-03,133,Economy,330.45,349.35,76.1,180,18,1,9,0,0
2024-05-07,2024-09-03,119,Economy,311.07,344.99,76.31,180,23,1,9,0,0
2024-05-12,2024-09-03,114,Economy,324.75,320.82,78.25,180,22,1,9,0,0
2024-05-23,2024-09-03,103,Economy,340.39,314.46,74.01,180,32,1,9,0,0
2024-05-27,2024-09-03,99,Economy,354.09,350.99,81.17,180,28,1,9,0,0
2024-06-14,2024-09-03,81,Economy,366.06,348.4,90.49,180,33,1,9,0,0
2024-06-28,2024-09-03,67,Economy,385.07,498.37,87.75,180,36,1,9,0,0
2024-07-03,2024-09-03,62,Economy,395.65,310.13,84.14,180,38,1,9,0,0
2024-07-21,2024-09-03,44,Economy,409.16,312.14,80.16,180,47,1,9,0,0
2024-07-22,2024-09-03,43,Economy,423.62,526.52,82.77,180,40,1,9,0,0
2024-07-24,2024-09-03,41,Economy,402.53,418.96,76.18,180,49,1,9,0,0
2024-07-25,2024-09-03,40,Economy,412.52,522.32,82.64,180,45,1,9,0,0
2024-08-09,2024-09-03,25,Economy,421.46,451.15,83.29,180,56,1,9,0,0
2024-08-10,2024-09-03,24,Economy,457.68,470.03,74.74,180,61,1,9,0,0
2024-08-12,2024-09-03,22,Economy,411.66,468.55,88.52,180,69,1,9,0,0
2024-08-25,2024-09-03,9,Economy,429.48,430.99,71.95,180,50,1,9,0,0
2024-08-28,2024-09-03,6,Economy,453.05,455.09,84.33,180,58,1,9,0,0
2024-09-01,2024-09-03,2,Economy,466.89,327.28,73.35,180,76,1,9,0,0
2024-04-02,2024-09-05,156,Economy,267.43,250.22,79.9,180,5,3,9,0,0
2024-04-20,2024-09-05,138,Economy,308.99,348.22,87.06,180,11,3,9,0,0
2024-04-28,2024-09-05,130,Economy,281.34,284.12,83.88,180,21,3,9,0,0
2024-05-13,2024-09-05,115,Economy,345.55,336.74,81.14,180,25,3,9,0,0
2024-07-14,2024-09-05,53,Economy,422.64,386.33,74.66,180,35,3,9,0,0
2024-07-26,2024-09-05,41,Economy,397.81,460.58,90.27,180,41,3,9,0,0
2024-07-27,2024-09-05,40,Economy,403.77,486.09,79.42,180,47,3,9,0,0
2024-08-07,2024-09-05,29,Economy,443.88,428.26,85.45,180,51,3,9,0,0
2024-08-10,2024-09-05,26,Economy,441.27,515.17,86.27,180,56,3,9,0,0
2024-08-14,2024-09-05,22,Economy,402.44,313.71,71.4,180,70,3,9,0,0
2024-08-29,2024-09-05,7,Economy,456.73,444.29,78.56,180,81,3,9,0,0
2024-09-02,2024-09-05,3,Economy,436.56,526.76,82.72,180,87,3,9,0,0
2024-03-11,2024-09-06,179,Economy,248.47,276.35,84.08,180,10,4,9,0,0
2024-03-21,2024-09-06,169,First,2211.56,2681.47,82.02,12,2,4,9,0,0
2024-03-23,2024-09-06,167,Economy,262.23,307.1,74.52,180,20,4,9,0,0
2024-03-25,2024-09-06,165,Economy,250.16,237.76,77.08,180,8,4,9,0,0
2024-04-07,2024-09-06,152,First,2525.43,2180.85,87.77,12,3,4,9,0,0
2024-04-09,2024-09-06,150,Economy,257.18,238.26,78.56,180,16,4,9,0,0
2024-04-12,2024-09-06,147,First,2600.83,3233.58,77.81,12,4,4,9,0,0
2024-04-14,2024-09-06,145,First,2555.33,2992.3,81.1,12,4,4,9,0,0
2024-04-17,2024-09-06,142,Economy,296.43,226.27,85.49,180,23,4,9,0,0
2024-04-19,2024-09-06,140,First,2658.44,2442.94,82.28,12,6,4,9,0,0
2024-04-20,2024-09-06,139,Economy,287.93,338.47,80.47,180,24,4,9,0,0
2024-04-24,2024-09-06,135,Economy,290.46,305.37,80.84,180,35,4,9,0,0
2024-04-28,2024-09-06,131,First,2681.27,2656.93,86.03,12,9,4,9,0,0
2024-05-04,2024-09-06,125,Economy,311.07,352.75,81.9,180,32,4,9,0,0
2024-05-05,2024-09-06,124,First,2752.84,2842.7,79.95,12,10,4,9,0,0
2024-05-15,2024-09-06,114,First,2916.42,2652.97,72.7,12,12,4,9,0,0
2024-05-18,2024-09-06,111,Economy,333.19,303.19,75.25,180,38,4,9,0,0
2024-05-20,2024-09-06,109,Economy,328.95,358.08,84.63,180,43,4,9,0,0
2024-05-23,2024-09-06,106,Economy,340.64,291.24,82.58,180,49,4,9,0,0
2024-05-24,2024-09-06,105,Economy,317.72,405.3,81.66,180,45,4,9,0,0
2024-05-31,2024-09-06,98,First,3173.29,3628.99,80.3,12,12,4,9,0,0
2024-06-05,2024-09-06,93,Economy,368.0,369.1,81.18,180,51,4,9,0,0
2024-06-10,2024-09-06,88,Economy,342.65,312.83,71.78,180,55,4,9,0,0
2024-06-19,2024-09-06,79,First,3497.94,3016.22,83.36,12,12,4,9,0,0
2024-06-20,2024-09-06,78,Economy,331.43,352.24,85.12,180,56,4,9,0,0
2024-07-02,2024-09-06,66,Economy,385.87,317.83,83.41,180,62,4,9,0,0
2024-07-08,2024-09-06,60,Economy,405.68,416.94,77.0,180,68,4,9,0,0
2024-07-22,2024-09-06,46,Economy,403.98,393.42,83.59,180,78,4,9,0,0
2024-07-29,2024-09-06,39,Economy,407.39,313.29,82.89,180,63,4,9,0,0
2024-07-31,2024-09-06,37,Economy,386.16,392.29,81.31,180,69,4,9,0,0
2024-08-05,2024-09-06,32,Economy,442.35,446.06,91.26,180,87,4,9,0,0
2024-08-09,2024-09-06,28,Economy,422.4,369.06,75.81,180,76,4,9,0,0
2024-08-09,2024-09-06,28,First,3811.25,2828.46,73.93,12,12,4,9,0,0
2024-08-14,2024-09-06,23,First,3782.2,3983.33,92.25,12,12,4,9,0,0
2024-09-02,2024-09-06,4,Economy,415.77,433.47,82.77,180,93,4,9,0,0
2024-09-05,2024-09-06,1,Economy,447.36,449.87,80.71,180,85,4,9,0,0
2024-04-12,2024-09-08,149,Economy,284.82,326.58,77.29,180,10,6,9,1,0
2024-04-18,2024-09-08,143,Economy,265.03,288.18,84.29,180,18,6,9,1,0
2024-05-03,2024-09-08,128,Economy,326.92,274.99,83.62,180,24,6,9,1,0
2024-06-15,2024-09-08,85,Economy,353.77,292.51,89.62,180,32,6,9,1,0
2024-06-20,2024-09-08,80,Economy,383.55,455.45,83.51,180,38,6,9,1,0
2024-07-02,2024-09-08,68,Economy,399.22,421.8,81.64,180,49,6,9,1,0
2024-07-19,2024-09-08,51,Economy,381.73,322.61,78.19,180,61,6,9,1,0
2024-08-01,2024-09-08,38,Economy,402.28,392.85,79.28,180,69,6,9,1,0
2024-08-15,2024-09-08,24,Economy,410.65,533.3,78.19,180,81,6,9,1,0
2024-08-17,2024-09-08,22,Economy,415.08,373.5,83.78,180,90,6,9,1,0
2024-08-20,2024-09-08,19,Economy,461.72,614.27,82.06,180,101,6,9,1,0
2024-08-23,2024-09-08,16,Economy,471.95,533.6,69.99,180,109,6,9,1,0
2024-03-20,2024-09-09,173,Economy,274.26,218.5,75.97,180,4,0,9,0,0
2024-03-23,2024-09-09,170,Economy,260.09,269.37,88.67,180,9,0,9,0,0
2024-04-11,2024-09-09,151,Economy,280.08,299.78,84.98,180,13,0,9,0,0
2024-05-07,2024-09-09,125,Economy,328.98,351.44,84.82,180,16,0,9,0,0
2024-05-24,2024-09-09,108,Economy,309.34,342.79,77.81,180,17,0,9,0,0
2024-06-01,2024-09-09,100,Economy,330.36,348.59,83.77,180,23,0,9,0,0
2024-06-15,2024-09-09,86,Economy,336.78,423.18,86.4,180,31,0,9,0,0
2024-07-07,2024-09-09,64,Economy,390.68,272.31,73.59,180,38,0,9,0,0
2024-07-19,2024-09-09,52,Economy,404.19,376.05,76.51,180,39,0,9,0,0
2024-08-07,2024-09-09,33,Economy,411.27,406.15,77.91,180,48,0,9,0,0
2024-08-29,2024-09-09,11,Economy,425.36,495.43,81.32,180,54,0,9,0,0
2024-09-08,2024-09-09,1,Economy,468.9,352.13,83.29,180,66,0,9,0,0
2024-04-05,2024-09-11,159,Economy,250.4,309.12,87.69,180,1,2,9,0,0
2024-04-30,2024-09-11,134,Economy,326.17,392.0,77.34,180,5,2,9,0,0
2024-05-08,2024-09-11,126,Economy,305.44,284.72,79.17,180,6,2,9,0,0
2024-06-02,2024-09-11,101,Economy,359.46,302.2,84.31,180,6,2,9,0,0
2024-06-17,2024-09-11,86,Economy,361.07,359.41,76.41,180,14,2,9,0,0
2024-07-03,2024-09-11,70,Economy,367.32,367.2,73.78,180,19,2,9,0,0
2024-07-20,2024-09-11,53,Economy,406.28,355.49,76.62,180,26,2,9,0,0
2024-07-21,2024-09-11,52,Economy,391.76,463.53,76.56,180,27,2,9,0,0
2024-07-27,2024-09-11,46,Economy,428.29,422.52,86.17,180,37,2,9,0,0
2024-08-16,2024-09-11,26,Economy,399.55,355.17,77.49,180,44,2,9,0,0
2024-09-03,2024-09-11,8,Economy,428.56,463.21,74.75,180,49,2,9,0,0
2024-09-04,2024-09-11,7,Economy,427.28,376.22,79.56,180,57,2,9,0,0
2024-03-20,2024-09-13,177,Economy,259.57,270.91,79.98,180,7,4,9,0,0
2024-03-23,2024-09-13,174,Business,834.66,798.32,70.13,40,1,4,9,0,0
2024-03-25,2024-09-13,172,Economy,261.36,214.79,83.04,180,10,4,9,0,0
2024-03-27,2024-09-13,170,Economy,229.09,210.69,74.99,180,16,4,9,0,0
2024-04-22,2024-09-13,144,Economy,294.98,304.62,85.63,180,21,4,9,0,0
2024-04-24,2024-09-13,142,Business,914.85,800.47,85.0,40,3,4,9,0,0
2024-04-27,2024-09-13,139,Business,973.47,982.69,84.85,40,1,4,9,0,0
2024-05-01,2024-09-13,135,Economy,275.67,227.77,80.72,180,17,4,9,0,0
2024-05-03,2024-09-13,133,Business,1038.12,884.28,79.46,40,2,4,9,0,0
2024-05-04,2024-09-13,132,Economy,284.17,253.77,79.47,180,29,4,9,0,0
2024-05-13,2024-09-13,123,Business,1040.22,986.73,80.59,40,4,4,9,0,0
2024-05-15,2024-09-13,121,Business,971.93,823.43,74.99,40,6,4,9,0,0
2024-05-17,2024-09-13,119,Economy,330.01,413.17,74.48,180,24,4,9,0,0
2024-05-17,2024-09-13,119,Business,1086.42,1132.88,86.15,40,7,4,9,0,0
2024-05-22,2024-09-13,114,Economy,294.52,328.18,79.86,180,30,4,9,0,0
2024-05-27,2024-09-13,109,Economy,289.99,333.32,85.25,180,42,4,9,0,0
2024-05-27,2024-09-13,109,Business,1062.41,1097.99,87.15,40,7,4,9,0,0
2024-06-01,2024-09-13,104,Business,1041.49,1028.21,77.41,40,8,4,9,0,0
2024-06-08,2024-09-13,97,Business,1049.13,689.37,75.98,40,4,4,9,0,0
2024-06-11,2024-09-13,94,Business,1084.94,1250.71,84.91,40,6,4,9,0,0
2024-06-13,2024-09-13,92,Economy,315.41,283.06,83.79,180,51,4,9,0,0
2024-06-14,2024-09-13,91,Business,1102.74,1342.18,74.9,40,9,4,9,0,0
2024-06-15,2024-09-13,90,Economy,333.32,272.57,81.6,180,43,4,9,0,0
2024-06-18,2024-09-13,87,Business,1128.85,863.93,78.16,40,6,4,9,0,0
2024-06-19,2024-09-13,86,Business,1105.15,1148.24,82.88,40,10,4,9,0,0
2024-06-22,2024-09-13,83,Economy,400.09,361.87,88.99,180,56,4,9,0,0
2024-06-22,2024-09-13,83,Economy,370.51,364.36,74.18,180,47,4,9,0,0
2024-06-24,2024-09-13,81,Economy,368.52,395.34,70.96,180,65,4,9,0,0
2024-06-28,2024-09-13,77,Business,1126.64,1238.59,78.13,40,12,4,9,0,0
2024-06-29,2024-09-13,76,Business,1282.54,1140.6,80.26,40,13,4,9,0,0
2024-07-02,2024-09-13,73,Business,1200.68,1208.9,74.8,40,9,4,9,0,0
2024-07-03,2024-09-13,72,Economy,378.76,300.97,83.33,180,54,4,9,0,0
2024-07-06,2024-09-13,69,Business,1248.31,1272.45,82.56,40,10,4,9,0,0
2024-07-07,2024-09-13,68,Economy,378.11,258.46,73.71,180,71,4,9,0,0
2024-07-17,2024-09-13,58,Economy,402.54,389.17,74.42,180,81,4,9,0,0
2024-07-22,2024-09-13,53,Economy,387.14,310.0,86.7,180,59,4,9,0,0
2024-07-27,2024-09-13,48,Economy,370.51,311.63,77.93,180,69,4,9,0,0
2024-08-03,2024-09-13,41,Economy,365.93,387.09,87.91,180,77,4,9,0,0
2024-08-06,2024-09-13,38,Business,1307.75,1248.96,80.26,40,17,4,9,0,0
2024-08-16,2024-09-13,28,Business,1280.99,1241.12,86.18,40,13,4,9,0,0
2024-08-28,2024-09-13,16,Business,1336.08,1188.96,79.43,40,17,4,9,0,0
2024-08-30,2024-09-13,14,Economy,460.86,391.64,76.66,180,89,4,9,0,0
2024-09-04,2024-09-13,9,Economy,407.77,436.53,82.16,180,89,4,9,0,0
2024-09-08,2024-09-13,5,Business,1260.75,1280.11,76.83,40,17,4,9,0,0
2024-09-09,2024-09-13,4,Business,1461.54,1291.05,83.34,40,22,4,9,0,0
2024-09-10,2024-09-13,3,Economy,442.14,460.8,78.25,180,102,4,9,0,0
2024-09-11,2024-09-13,2,Business,1524.89,1531.73,78.2,40,17,4,9,0,0
2024-09-12,2024-09-13,1,Economy,489.33,551.14,87.32,180,96,4,9,0,0
2024-03-19,2024-09-14,179,Business,869.3,712.88,90.84,40,0,5,9,1,0
2024-03-21,2024-09-14,177,Business,816.28,918.04,78.6,40,1,5,9,1,0
2024-04-05,2024-09-14,162,Business,843.86,852.5,76.58,40,0,5,9,1,0
2024-04-16,2024-09-14,151,Business,906.42,861.7,75.34,40,2,5,9,1,0
2024-05-03,2024-09-14,134,Business,901.79,1127.87,82.03,40,3,5,9,1,0
2024-06-09,2024-09-14,97,Business,1106.37,1601.33,86.32,40,1,5,9,1,0
2024-06-21,2024-09-14,85,Business,1154.36,1099.05,81.25,40,1,5,9,1,0
2024-06-22,2024-09-14,84,Business,1170.23,1376.63,82.04,40,3,5,9,1,0
2024-06-23,2024-09-14,83,Business,1142.76,1245.42,83.52,40,3,5,9,1,0
2024-06-29,2024-09-14,77,Business,1142.66,906.13,86.61,40,1,5,9,1,0
2024-07-07,2024-09-14,69,Business,1110.02,1138.49,85.14,40,2,5,9,1,0
2024-07-08,2024-09-14,68,Business,1200.78,869.11,79.35,40,3,5,9,1,0
2024-07-12,2024-09-14,64,Business,1191.9,1119.04,82.56,40,4,5,9,1,0
2024-07-23,2024-09-14,53,Business,1287.07,1132.05,83.24,40,7,5,9,1,0
2024-07-24,2024-09-14,52,Business,1316.74,1319.73,81.94,40,5,5,9,1,0
2024-07-25,2024-09-14,51,Business,1298.91,1055.84,81.05,40,8,5,9,1,0
2024-07-31,2024-09-14,45,Business,1230.25,1329.27,78.97,40,5,5,9,1,0
2024-08-06,2024-09-14,39,Business,1373.31,1305.22,77.86,40,6,5,9,1,0
2024-08-10,2024-09-14,35,Business,1227.42,1329.9,78.4,40,7,5,9,1,0
2024-08-12,2024-09-14,33,Business,1271.15,1447.23,80.47,40,10,5,9,1,0
2024-08-27,2024-09-14,18,Business,1234.83,1013.73,80.27,40,9,5,9,1,0
2024-09-04,2024-09-14,10,Business,1431.65,1329.3,78.55,40,13,5,9,1,0
2024-09-05,2024-09-14,9,Business,1388.18,1669.88,78.05,40,11,5,9,1,0
2024-09-10,2024-09-14,4,Business,1428.35,1087.42,79.71,40,11,5,9,1,0
2024-04-07,2024-09-23,169,Economy,241.43,256.03,79.95,180,2,0,9,0,0
2024-05-24,2024-09-23,122,Economy,316.38,324.15,84.25,180,6,0,9,0,0
2024-05-26,2024-09-23,120,Economy,318.2,314.92,78.19,180,16,0,9,0,0
2024-06-03,2024-09-23,112,Economy,313.63,247.37,77.08,180,24,0,9,0,0
2024-06-05,2024-09-23,110,Economy,329.23,358.18,79.91,180,31,0,9,0,0
2024-06-26,2024-09-23,89,Economy,320.72,358.55,81.99,180,38,0,9,0,0
2024-08-01,2024-09-23,53,Economy,418.96,487.23,79.28,180,46,0,9,0,0
2024-08-07,2024-09-23,47,Economy,421.42,436.06,78.22,180,55,0,9,0,0
2024-08-09,2024-09-23,45,Economy,417.09,343.89,86.4,180,59,0,9,0,0
2024-08-23,2024-09-23,31,Economy,430.9,377.13,80.37,180,67,0,9,0,0
2024-08-29,2024-09-23,25,Economy,404.92,347.58,79.41,180,75,0,9,0,0
2024-09-13,2024-09-23,10,Economy,410.04,262.96,77.03,180,82,0,9,0,0
2024-04-04,2024-09-24,173,Economy,259.03,211.84,78.75,180,4,1,9,0,0
2024-04-08,2024-09-24,169,Economy,258.15,276.14,80.48,180,13,1,9,0,0
2024-04-17,2024-09-24,160,Economy,280.54,338.12,69.56,180,17,1,9,0,0
2024-04-23,2024-09-24,154,Economy,267.93,293.54,84.52,180,21,1,9,0,0
2024-05-19,2024-09-24,128,Economy,322.81,392.36,77.05,180,25,1,9,0,0
2024-06-26,2024-09-24,90,Economy,317.52,405.52,82.44,180,30,1,9,0,0
2024-07-11,2024-09-24,75,Economy,367.22,181.16,82.45,180,32,1,9,0,0
2024-07-13,2024-09-24,73,Economy,369.79,379.38,81.37,180,34,1,9,0,0
2024-07-19,2024-09-24,67,Economy,361.92,341.57,88.46,180,39,1,9,0,0
2024-08-24,2024-09-24,31,Economy,383.68,393.67,75.02,180,48,1,9,0,0
2024-09-14,2024-09-24,10,Economy,460.77,426.78,74.46,180,52,1,9,0,0
2024-09-15,2024-09-24,9,Economy,450.43,505.23,72.7,180,59,1,9,0,0
2024-05-03,2024-09-26,146,Business,919.51,1266.92,72.71,40,2,3,9,0,0
2024-05-06,2024-09-26,143,Business,942.25,861.26,84.48,40,2,3,9,0,0
2024-05-09,2024-09-26,140,Business,986.42,1164.48,69.34,40,5,3,9,0,0
2024-05-18,2024-09-26,131,Business,972.75,796.98,85.15,40,5,3,9,0,0
2024-05-29,2024-09-26,120,Business,1051.36,825.55,79.91,40,6,3,9,0,0
2024-06-02,2024-09-26,116,Business,944.39,844.59,77.39,40,8,3,9,0,0
2024-06-23,2024-09-26,95,Business,1118.74,917.5,70.7,40,9,3,9,0,0
2024-07-08,2024-09-26,80,Business,1170.44,1355.55,72.91,40,10,3,9,0,0
2024-08-01,2024-09-26,56,Business,1173.19,1161.93,75.6,40,12,3,9,0,0
2024-08-06,2024-09-26,51,Business,1313.49,1268.63,85.02,40,13,3,9,0,0
2024-08-30,2024-09-26,27,Business,1211.55,1075.91,91.58,40,16,3,9,0,0
2024-09-23,2024-09-26,3,Business,1410.44,1396.24,89.57,40,18,3,9,0,0
2024-04-16,2024-09-27,164,Business,831.51,821.97,82.89,40,4,4,9,0,0
2024-04-18,2024-09-27,162,Economy,267.12,278.82,77.62,180,8,4,9,0,0
2024-04-25,2024-09-27,155,Economy,285.63,290.56,79.06,180,17,4,9,0,0
2024-05-08,2024-09-27,142,Business,933.76,860.4,80.07,40,4,4,9,0,0
2024-05-26,2024-09-27,124,Business,1017.04,1347.21,81.1,40,5,4,9,0,0
2024-06-04,2024-09-27,115,Economy,294.24,273.01,69.14,180,22,4,9,0,0
2024-06-12,2024-09-27,107,Economy,365.28,314.83,85.1,180,27,4,9,0,0
2024-06-14,2024-09-27,105,Economy,335.57,464.97,87.97,180,41,4,9,0,0
2024-06-28,2024-09-27,91,Business,1124.41,1178.86,75.04,40,7,4,9,0,0
2024-07-02,2024-09-27,87,Business,1021.8,1045.85,72.41,40,10,4,9,0,0
2024-07-16,2024-09-27,73,Economy,389.76,361.02,76.4,180,47,4,9,0,0
2024-07-17,2024-09-27,72,Business,1035.03,1030.15,83.46,40,11,4,9,0,0
2024-07-24,2024-09-27,65,Business,1177.7,1369.13,85.76,40,11,4,9,0,0
2024-08-01,2024-09-27,57,Business,1395.81,1289.3,81.86,40,13,4,9,0,0
2024-08-05,2024-09-27,53,Economy,385.37,290.2,85.85,180,56,4,9,0,0
2024-08-09,2024-09-27,49,Economy,418.77,297.42,89.72,180,64,4,9,0,0
2024-08-10,2024-09-27,48,Business,1142.76,1053.48,72.66,40,14,4,9,0,0
2024-08-19,2024-09-27,39,Business,1185.18,1339.07,76.98,40,17,4,9,0,0
2024-09-02,2024-09-27,25,Business,1309.69,933.67,92.55,40,21,4,9,0,0
2024-09-03,2024-09-27,24,Business,1294.12,1102.06,87.29,40,21,4,9,0,0
2024-09-05,2024-09-27,22,Economy,414.17,505.15,77.55,180,71,4,9,0,0
2024-09-08,2024-09-27,19,Economy,438.43,568.08,78.38,180,76,4,9,0,0
2024-09-12,2024-09-27,15,Economy,433.39,429.31,75.51,180,85,4,9,0,0
2024-09-19,2024-09-27,8,Economy,434.54,439.7,73.64,180,91,4,9,0,0
2024-04-09,2024-09-28,172,Economy,254.69,223.08,76.95,180,6,5,9,1,0
2024-04-24,2024-09-28,157,Economy,269.98,327.48,86.72,180,14,5,9,1,0
2024-05-03,2024-09-28,148,Economy,273.84,290.98,87.77,180,18,5,9,1,0
2024-06-01,2024-09-28,119,Economy,323.1,265.07,76.16,180,21,5,9,1,0
2024-06-08,2024-09-28,112,Economy,304.54,273.29,83.94,180,23,5,9,1,0
2024-06-14,2024-09-28,106,Economy,348.3,389.83,79.93,180,29,5,9,1,0
2024-07-13,2024-09-28,77,Economy,346.0,332.81,76.16,180,31,5,9,1,0
2024-07-16,2024-09-28,74,Economy,367.87,306.3,75.86,180,39,5,9,1,0
2024-08-07,2024-09-28,52,Economy,387.78,454.55,68.91,180,46,5,9,1,0
2024-08-10,2024-09-28,49,Economy,388.04,326.81,84.45,180,51,5,9,1,0
2024-09-15,2024-09-28,13,Economy,447.8,443.01,78.27,180,56,5,9,1,0
2024-09-22,2024-09-28,6,Economy,466.06,502.97,84.47,180,62,5,9,1,0
2024-04-05,2024-09-29,177,Economy,249.79,195.75,80.81,180,9,6,9,1,0
2024-04-08,2024-09-29,174,Economy,244.11,255.04,79.64,180,13,6,9,1,0
2024-04-09,2024-09-29,173,Economy,252.41,222.06,71.58,180,19,6,9,1,0
2024-06-26,2024-09-29,95,Economy,334.1,313.68,82.75,180,23,6,9,1,0
2024-06-30,2024-09-29,91,Economy,372.27,422.73,77.31,180,24,6,9,1,0
2024-07-05,2024-09-29,86,Economy,346.12,320.0,77.18,180,29,6,9,1,0
2024-07-12,2024-09-29,79,Economy,363.18,263.34,85.58,180,36,6,9,1,0
2024-07-14,2024-09-29,77,Economy,381.42,452.23,78.54,180,40,6,9,1,0
2024-07-31,2024-09-29,60,Economy,363.31,452.22,81.95,180,52,6,9,1,0
2024-08-11,2024-09-29,49,Economy,403.56,517.28,83.0,180,59,6,9,1,0
2024-09-13,2024-09-29,16,Economy,405.12,472.91,77.77,180,73,6,9,1,0
2024-09-20,2024-09-29,9,Economy,471.83,506.71,83.64,180,79,6,9,1,0
2024-04-06,2024-10-02,179,Economy,244.61,254.86,83.76,180,2,2,10,0,0
2024-05-11,2024-10-02,144,Economy,290.09,221.52,81.01,180,7,2,10,0,0
2024-06-17,2024-10-02,107,Economy,323.71,346.32,81.31,180,9,2,10,0,0
2024-06-29,2024-10-02,95,Economy,351.01,187.69,87.12,180,14,2,10,0,0
2024-07-03,2024-10-02,91,Economy,328.06,234.43,91.94,180,22,2,10,0,0
2024-07-12,2024-10-02,82,Economy,356.19,404.4,79.87,180,26,2,10,0,0
2024-07-22,2024-10-02,72,Economy,384.98,437.53,89.61,180,36,2,10,0,0
2024-08-03,2024-10-02,60,Economy,393.23,351.63,87.87,180,41,2,10,0,0
2024-08-19,2024-10-02,44,Economy,382.14,352.22,87.85,180,48,2,10,0,0
2024-08-31,2024-10-02,32,Economy,394.85,372.66,79.54,180,53,2,10,0,0
2024-09-16,2024-10-02,16,Economy,450.78,353.02,84.27,180,59,2,10,0,0
2024-09-29,2024-10-02,3,Economy,467.65,473.2,80.03,180,67,2,10,0,0
2024-04-26,2024-10-03,160,Economy,278.47,280.41,85.01,180,10,3,10,0,0
2024-05-02,2024-10-03,154,Economy,278.91,275.52,83.15,180,17,3,10,0,0
2024-05-04,2024-10-03,152,Economy,296.53,260.72,84.49,180,24,3,10,0,0
2024-06-14,2024-10-03,111,Economy,316.83,277.15,79.1,180,29,3,10,0,0
2024-06-17,2024-10-03,108,Economy,333.9,316.64,80.01,180,32,3,10,0,0
2024-07-24,2024-10-03,71,Economy,377.66,381.57,79.82,180,36,3,10,0,0
2024-08-04,2024-10-03,60,Economy,369.28,427.21,80.72,180,44,3,10,0,0
2024-08-25,2024-10-03,39,Economy,412.07,397.91,78.05,180,50,3,10,0,0
2024-09-05,2024-10-03,28,Economy,457.93,522.41,88.38,180,54,3,10,0,0
2024-09-14,2024-10-03,19,Economy,402.73,469.79,90.68,180,65,3,10,0,0
2024-09-24,2024-10-03,9,Economy,427.27,420.41,86.97,180,74,3,10,0,0
2024-10-02,2024-10-03,1,Economy,463.26,500.88,76.76,180,81,3,10,0,0
2024-04-12,2024-10-04,175,Economy,228.01,184.77,85.77,180,10,4,10,0,0
2024-04-18,2024-10-04,169,Economy,274.72,271.96,89.26,180,13,4,10,0,0
2024-04-23,2024-10-04,164,Economy,248.26,200.03,87.65,180,20,4,10,0,0
2024-05-18,2024-10-04,139,Economy,320.96,318.59,77.16,180,27,4,10,0,0
2024-07-20,2024-10-04,76,Economy,380.9,349.39,82.27,180,38,4,10,0,0
2024-07-21,2024-10-04,75,Economy,364.6,401.6,76.24,180,45,4,10,0,0
2024-07-24,2024-10-04,72,Economy,381.77,427.55,80.05,180,49,4,10,0,0
2024-08-23,2024-10-04,42,Economy,404.3,398.36,81.03,180,57,4,10,0,0
2024-09-11,2024-10-04,23,Economy,491.65,467.14,84.87,180,66,4,10,0,0
2024-09-17,2024-10-04,17,Economy,390.63,398.05,86.33,180,75,4,10,0,0
2024-09-28,2024-10-04,6,Economy,476.82,500.54,86.91,180,81,4,10,0,0
2024-10-03,2024-10-04,1,Economy,444.85,390.19,85.66,180,93,4,10,0,0
2024-04-23,2024-10-05,165,Business,845.06,701.62,89.89,40,2,5,10,1,0
2024-04-27,2024-10-05,161,Business,863.85,804.49,85.92,40,3,5,10,1,0
2024-04-30,2024-10-05,158,Business,861.3,993.91,77.92,40,7,5,10,1,0
2024-05-18,2024-10-05,140,Business,929.77,949.54,85.32,40,7,5,10,1,0
2024-06-09,2024-10-05,118,Business,1049.52,859.79,79.8,40,8,5,10,1,0
2024-07-09,2024-10-05,88,Business,1031.92,846.16,77.04,40,11,5,10,1,0
2024-08-13,2024-10-05,53,Business,1311.99,1386.64,77.95,40,12,5,10,1,0
2024-08-17,2024-10-05,49,Business,1343.46,1509.53,87.46,40,13,5,10,1,0
2024-09-01,2024-10-05,34,Business,1322.39,1659.37,80.36,40,14,5,10,1,0
2024-09-22,2024-10-05,13,Business,1294.07,1646.42,85.76,40,15,5,10,1,0
2024-09-23,2024-10-05,12,Business,1302.45,1218.81,75.39,40,18,5,10,1,0
